Family,Genus,species,Sexual.System,Karyotype,notes..Karyotype,Genotypic,Predicted.ploidy,Chromosome.number..female..2N,notes..Chromosome.number..female..2N,Chromosome.number..male..2N,notes..Chromosome.number..male..2N,notes..comments,cite.key
Hesperidae,Zenonia,zeno ,,,,,,,,32,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pardaleodes,incerta ,,,,,,,,34,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,chisosensis ,,,,,,,,36,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,micheneri ,,,,,,,,40,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,sp. ,,,,,,,,42,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,gilberti ,,,,,,,,42,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Entheus,priassus pralina,,,,,,,,44,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,mariae chinatiensis,,,,,,,,44,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,mariae lajitaensis,,,,,,,,44,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,mariae mariae,,,,,,,,44,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Agathymus,mariae rindgei,,,,,,,,44,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Coeliades,fervida ,,,,,,,,46,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Suastus,gremius ,,,,,,,,46,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,alveus ,,,,,,,,48,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Aegiale,hesperiaris ,,,,,,,,48,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Gegenes,pumilio ,,,,,,,,48,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Astraptes,phalaecus ,,,,,,,,50,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Thargella,caura ,,,,,,,,50,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,yuccae buchholzi,,,,,,,,52,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Vettius,phyllus ,,,,,,,,52,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Vettius,triangularis ,,,,,,,,52,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,montana ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,bellieri ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis kendalli,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis louiseae,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis navajo,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis reinthali,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis reubeni,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis stallingsi,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,coloradensis wilsonorum,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Megathymus,violae Stallings,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Thymelicus,sylvestris ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Moeris,vopiscus ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Polites,vibex praeceps,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Wallengrenia,premnas ,,,,,,,,54,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,nurscia ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,nurscia malis,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,sp. ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Mimoniades,versicolor ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrrhopyge,pelota ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Eretis,lugens ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,albescens ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Arotis,derasa ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ocybadistes,walkeri sothis,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Thymelicus,acteon ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Hesperia,comma ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Hesperia,florinda ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Wallengrenia,egeremet ,,,,,,,,56,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Bibasis,aquilina ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Achalarus,casica ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Udranomia,spitzi ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Sarangesa,phidyle ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pholisora,catullus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Heliopetes,laviana ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Heliopetes,macaira ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,carthami ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Butleria,quilla ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Erionota,thrax thrax,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Telicota,ancilla horisha,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Telicota,colon stinga,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Telicota,ohara formosana,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Copaeodes,minima ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Thymelicus,hyrax ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Thymelicus,lineola ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ebusus,ebusus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Panoquina,hecebolus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Panoquina,ocola ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Panoquina,panoquin ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Panoquina,panoquinoides ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Amblyscirtes,cassus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Amblyscirtes,celia ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Amblyscirtes,phylace ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Amblyscirtes,texanae ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Amblyscirtes,vialis ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Enosis,immaculata immaculata,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Lerema,accius ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Cynea,iquita ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Hylephila,fasciolata ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Hylephila,phyleus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Hylephila,signata ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ochlodes,ochraceus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ochlodes,sylvanoides ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ochlodes,sylvanus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Ochlodes,venatus ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Oligoria,maculata ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Poanes,hobomok hobomok,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Poanes,taxiles ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Poanes,zabulon ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Polites,themistocles ,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Polites,vibex catilina,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Polites,vibex vibex,,,,,,,,58,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Coeliades,anchises jucunda,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Sarbia,sp. ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Daimio,tethys ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Daimio,tethys moorei,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Eagris,lucetia ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Eagris,sabadius astoria,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Carcharodus,lavatherae ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Carcharodus,stauderi ambiguus,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Muschampia,nomas ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Muschampia,proteides ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Muschampia,proto ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Spialia,orbifer ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Erynnis,icelus ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Erynnis,juvenalis juvenalis,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Heliopetes,arsalte ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Heliopetes,omrina ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Heliopyrgus,americanus ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,albescens ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,bocchoris ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,bolkariensis ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,cacaliae ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,carlinae ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,cirsii ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,fides ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,oileus ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,onopordi ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Pyrgus,serratulae ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Lychnuchus,celsus ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
Hesperidae,Nastra,lherminier ,,,,,,,,60,,,"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comparative Cytogenetics, 8(4), p.275."
